Property_ID,Property Type,Bedrooms,Bathrooms,Area,Price,Location,District,Agency_Name
E444987673,دور,3,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
H764010377,دور,3,3.0,2502.0,950000.0,غرب,شبرا,شركة نجمة التميز للعقارات
P813494093,شقة,3,3.0,1572.0,1139000.0,شمال,النرجس,شركة رؤية التسويق العقاري
X492348743,دور,5,3.0,1992.0,650000.0,جنوب,بدر,شركة حلول دارك العقارية
K975489499,فیلا,5,5.0,5622.0,1800000.0,جنوب,بدر,شركة حلول دارك العقارية
S697226943,فیلا,5,3.0,1512.0,620000.0,جنوب,الدار البيضاء,شركة حلول دارك العقارية
F893121520,شقة,3,3.0,1472.0,1079000.0,شمال,النرجس,شركة رؤية التسويق العقاري
Q180780624,شقة,4,3.0,1402.0,905000.0,شرق,القادسية,سكن المعالي للعقارات
S450036339,شقة,3,4.0,1732.0,450000.0,جنوب,بدر,شركة غيوم نجد للخدمات العقارية
L075155414,استراحة,3,1.0,4502.0,4500000.0,,بنبان,مكتب آعالي للخدمات العقارية
O525625941,فیلا,7,6.0,4492.0,3500000.0,غرب,المهدية,مكتب دليل المسوقين للعقارات
K648420020,فیلا,5,7.0,5952.0,3000000.0,شرق,المعيزلة,شركة قمة الوطن العقارية
D673704645,فیلا,4,5.0,4322.0,3800000.0,شمال,العارض,مشاورات العقارية
D596221626,فیلا,5,5.0,5802.0,15000000.0,شمال,العارض,مشاورات العقارية
E712374039,دور,3,3.0,1842.0,630000.0,جنوب,عكاظ,شركة نجمة التميز للعقارات
O096664982,شقة,4,3.0,2502.0,550000.0,غرب,الزهرة,شركة نجمة التميز للعقارات
E824489022,فیلا,4,5.0,3702.0,2200000.0,غرب,المهدية,لمسة ترف العقارية
J853464113,شقة,3,3.0,1572.0,1540000.0,شمال,الملقا,لمسة ترف العقارية
H980234855,فیلا,7,5.0,2382.0,3500000.0,شرق,الروضة,مكتب عواض شعيفان المطيري للعقارات
Z364227129,فیلا,6,6.0,3592.0,1800000.0,شرق,الجنادرية,شركة مدى الاعصار العقارية
I201441787,فیلا,6,5.0,6162.0,5000000.0,شرق,الرمال,مكتب ركن هتان للعقارات
R909930328,دور,4,6.0,2662.0,600000.0,جنوب,بدر,مكتب عبدالعزيز ياسين محمد العجلاني للخدمات العقارية
M530358577,فیلا,7,7.0,6002.0,7000000.0,شمال,النرجس,مشاورات العقارية
K947512316,شقة,5,3.0,1942.0,730000.0,غرب,العوالي,إسكان سلمان للتسويق العقاري
R290227775,شقة,4,4.0,2062.0,730000.0,جنوب,عكاظ,إسكان سلمان للتسويق العقاري
L066807224,دور,6,4.0,2272.0,780000.0,جنوب,العزيزية,إسكان سلمان للتسويق العقاري
X011560087,شقة,3,5.0,1632.0,530000.0,جنوب,عكاظ,شركة نجمة التميز للعقارات
N546158860,دور,4,4.0,3002.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
N420932691,دور,3,3.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
Y661799468,فیلا,3,4.0,3002.0,1440000.0,غرب,الحزم,السليمان للعقارات
Q426993727,شقة,4,4.0,1242.0,580000.0,غرب,السويدي,شركة نجمة التميز للعقارات
V840089178,دور,4,4.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
G665595468,فیلا,4,5.0,39602.0,2799000.0,شرق,الروضة,شركة وكن للتطوير واالستثمار العقاري
T668552259,فیلا,5,3.0,5042.0,4500000.0,شمال,العارض,مؤسسة المكعب الجديد العقارية
D894006154,دور,4,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
S013898338,فیلا,4,4.0,3752.0,1200000.0,جنوب,بدر,مشاورات العقارية
Z913066298,شقة,3,3.0,1822.0,750000.0,غرب,لبن,مكتب آعالي للخدمات العقارية
U293474326,فیلا,4,8.0,2402.0,22800000.0,شرق,الصفا,نقش للاستثمار
Z992564272,دور,3,3.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
N227283547,شقة,3,3.0,1282.0,550000.0,غرب,الزهرة,شركة نجمة التميز للعقارات
N939565560,فیلا,6,4.0,2502.0,1200000.0,شرق,النظيم,شركة قمة الوطن العقارية
Q684327464,شقة,3,3.0,8932.0,590000.0,غرب,ظهرة لبن,شركة صروح السعودية للتطوير والاستثمار العقاري
U983403593,شقة,3,4.0,1892.0,1250000.0,شمال,العارض,شركة أكتال العقارية
W291282205,شقة,3,3.0,1322.0,430000.0,جنوب,بدر,شركة نجمة التميز للعقارات
V038403949,فیلا,5,5.0,8002.0,3500000.0,شمال,مخطط الخير,شركة نهر للعقارات
K395176046,دور,4,4.0,1262.0,1560000.0,شمال,العليا,شركة مباشر للعقارات للتسويق العقاري
G808313478,دور,3,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
V185821518,دور,3,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
I399666533,شقة,3,3.0,15302.0,850000.0,شرق,اليرموك,سكن المعالي للعقارات
J266872780,دور,3,3.0,1312.0,1300000.0,شرق,المونسية,سكن المعالي للعقارات
O195374530,فیلا,6,5.0,9092.0,6600000.0,شمال,العليا,وليد
I455424304,شقة,4,3.0,1472.0,550000.0,غرب,طويق,مؤسسة منازل رائدة العقارية
Z128591552,فیلا,4,4.0,9002.0,1750000.0,شمال,النزهة,اللحيدان للعقارات
J597372662,دور,4,3.0,1792.0,540000.0,جنوب,بدر,التشييد الراقي للتطوير العقاري
D215878541,دور,4,3.0,1712.0,680000.0,غرب,الحزم,التشييد الراقي للتطوير العقاري
S663365085,فیلا,7,6.0,16802.0,27000000.0,شمال,المغرزات,منازل نجد العقارية
B456593550,دور,5,3.0,2012.0,630000.0,جنوب,بدر,شركة حلول دارك العقارية
W916822852,فیلا,8,4.0,6362.0,700000.0,جنوب,بدر,شركة حلول دارك العقارية
O868944545,فیلا,3,5.0,2172.0,2100000.0,شمال,النفل,مؤسسة بارج للتطوير العقاري
L010741269,شقة,3,3.0,1402.0,650000.0,غرب,السويدي,شركة نجمة التميز للعقارات
T764102320,فیلا,1,3.0,4202.0,2000000.0,شمال,مخطط الخير,شركة نهر للعقارات
L611019102,شقة,3,3.0,1352.0,1009000.0,شمال,النرجس,شركة رؤية التسويق العقاري
L798902323,دور,3,4.0,1952.0,1850000.0,شرق,قرطبة,سكن المعالي للعقارات
O280010367,شقة,4,3.0,9002.0,520000.0,جنوب,بدر,شركة غيوم نجد للخدمات العقارية
Y588343737,شقة,3,4.0,9002.0,520000.0,جنوب,بدر,شركة غيوم نجد للخدمات العقارية
F654941294,شقة,3,2.0,1322.0,1500000.0,شمال,العارض,شركة أسوار العقار للعقارات
Q371587538,فیلا,10,6.0,4552.0,2200000.0,شرق,الخليج,مؤسسة الحوراء للخدمات العقارية
H900111264,شقة,3,3.0,30012.0,770000.0,شرق,القادسية,شركة مطور للتطوير العقاري
C914349973,دور,4,5.0,6212.0,1750000.0,شرق,المونسية,سكن المعالي للعقارات
Z315311204,فیلا,7,7.0,6002.0,5000000.0,شرق,اليرموك,مكتب ريم الوادي للعقارات
I745427816,دور,3,3.0,2492.0,750000.0,غرب,طويق,شركة نجمة التميز للعقارات
I358001263,فیلا,3,2.0,1732.0,1030000.0,شرق,الرمال,شركة قمة الوطن العقارية
R629003588,شقة,3,3.0,1842.0,650000.0,غرب,طويق,شركة نجمة التميز للعقارات
I176248817,فیلا,6,4.0,3072.0,2100000.0,شرق,الرمال,شركة قمة الوطن العقارية
P586170162,دور,4,5.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
V899256299,دور,3,3.0,5002.0,860000.0,غرب,الزهرة,شركة نجمة التميز للعقارات
S557985808,دور,4,4.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
C895960467,شقة,4,3.0,1492.0,430000.0,جنوب,بدر,شركة نجمة التميز للعقارات
T689471085,شقة,3,3.0,1312.0,430000.0,جنوب,بدر,شركة نجمة التميز للعقارات
F957890749,شقة,3,4.0,1242.0,580000.0,غرب,السويدي,شركة نجمة التميز للعقارات
O077961289,دور,3,3.0,1932.0,980000.0,شرق,القادسية,سكن المعالي للعقارات
C587521909,فیلا,6,6.0,3512.0,4600000.0,شمال,النرجس,مكتب عبدالله البراك للعقارات
M940711499,دور,5,3.0,1232.0,925000.0,شرق,السعادة,مسكنكم للخدمات العقارية
Y272555791,فیلا,5,6.0,2742.0,1500000.0,شرق,الرمال,شركة أسس المسكن للعقارات
U055859805,شقة,3,3.0,1602.0,1280000.0,شرق,قرطبة,مؤسسة وسام المساكن العقارية
G531950070,شقة,3,2.0,3412.0,600000.0,شرق,الرمال,مكتب تميز البلاد للخدمات العقارية
W769989295,شقة,3,3.0,1392.0,1109000.0,شمال,النرجس,شركة رؤية التسويق العقاري
V182548114,دور,3,3.0,1452.0,550000.0,جنوب,الدار البيضاء,شركة غيوم نجد للخدمات العقارية
N124389146,دور,4,5.0,1932.0,800000.0,غرب,طويق,شركة نجمة التميز للعقارات
J899256299,دور,3,3.0,5002.0,860000.0,غرب,الزهرة,شركة نجمة التميز للعقارات
W924307046,شقة,3,3.0,1732.0,450000.0,جنوب,بدر,شركة نجمة التميز للعقارات
Z435811083,شقة,5,3.0,1302.0,720000.0,غرب,ظهرة لبن,شركة بنائات العقارية
E488111650,دور,3,4.0,2502.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
F557985808,دور,4,4.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
E600046048,فیلا,4,4.0,1642.0,570000.0,جنوب,بدر,إسكان سلمان للتسويق العقاري
B177844719,دور,5,6.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
E333956278,شقة,4,5.0,9002.0,930000.0,غرب,ظهرة لبن,شركة بنائات العقارية
Q046601429,دور,2,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
Y895552792,دور,3,4.0,3602.0,900000.0,شرق,قرطبة,شركة مدى الاعصار العقارية
S464052926,فیلا,3,4.0,3712.0,3700000.0,شمال,الياسمين,شركة مدى الاعصار العقارية
F839497510,شقة,3,4.0,1392.0,1019000.0,شمال,النرجس,شركة رؤية التسويق العقاري
M306634679,شقة,3,4.0,1012.0,1090000.0,شرق,الروضة,شركة رؤية التسويق العقاري
F236719868,شقة,3,3.0,1632.0,540000.0,جنوب,عكاظ,شركة نجمة التميز للعقارات
T567044536,دور,3,3.0,5002.0,800000.0,غرب,شبرا,شركة نجمة التميز للعقارات
R690169535,شقة,3,3.0,1312.0,420000.0,جنوب,الدار البيضاء,شركة نجمة التميز للعقارات
S642738876,شقة,3,3.0,1312.0,420000.0,جنوب,الدار البيضاء,شركة نجمة التميز للعقارات
N644746608,دور,6,3.0,2242.0,1250000.0,شرق,الرمال,مؤسسة الفا البواني العقارية
T588343737,شقة,3,4.0,9002.0,520000.0,جنوب,بدر,شركة غيوم نجد للخدمات العقارية
K952751472,دور,3,3.0,5002.0,800000.0,غرب,شبرا,شركة نجمة التميز للعقارات
K148954850,دور,3,3.0,1942.0,800000.0,غرب,طويق,شركة نجمة التميز للعقارات
C281283121,فیلا,5,4.0,4002.0,3000000.0,غرب,المهدية,مكتب دليل المهدية للعقارات
L958226528,دور,4,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
X958226528,دور,4,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
C457999136,شقة,3,3.0,1572.0,1199000.0,شمال,النرجس,شركة رؤية التسويق العقاري
C642024082,شقة,3,3.0,1302.0,1030000.0,شرق,قرطبة,مؤسسة وسام المساكن العقارية
D891635711,دور,5,4.0,8002.0,980000.0,غرب,العوالي,سمو المملكة للخدمات العقارية
Z912619538,دور,5,4.0,1772.0,1000000.0,شرق,السعادة,مساكن ركاز للعقارات
Z800742693,فیلا,9,6.0,3342.0,1800000.0,شرق,الفيحاء,مساكن ركاز للعقارات
G223629612,فیلا,6,5.0,4002.0,1300000.0,وسط،غرب,العريجاء الوسطى,مشاورات العقارية
T280372438,فیلا,5,6.0,5402.0,11000000.0,شمال,النرجس,مكتب علي صالح الجردان للعقارات
C708014829,دور,4,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
I317869755,دور,3,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
J850156512,دور,3,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
X008182627,دور,4,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
R800845206,دور,3,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
A447820498,دور,3,3.0,2502.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
F819342994,فیلا,7,4.0,3192.0,1150000.0,شرق,الرمال,مؤسسة بصمة الانجاز للخدمات العقارية
R061122259,فیلا,11,11.0,3672.0,1000000.0,جنوب,الدار البيضاء,مكتب الاحمدي للعقارات
B778746259,شقة,3,3.0,1352.0,700000.0,غرب,ظهرة لبن,شركة بنائات العقارية
A336007772,عمارة,11,11.0,8102.0,5500000.0,شرق,غرناطة,شركة الوديان العربيه للتطوير العقاري
Z360408682,عمارة,11,11.0,1502.0,1500000.0,غرب,المعذر,شركة الوديان العربيه للتطوير العقاري
V245920485,شقة,3,3.0,2332.0,1079000.0,شرق,الملك فيصل,شركة رؤية التسويق العقاري
M940509531,فیلا,4,3.0,2602.0,880000.0,جنوب,احد,شركة نجمة التميز للعقارات
D336199093,دور,3,3.0,5002.0,950000.0,غرب,شبرا,شركة نجمة التميز للعقارات
I565851689,دور,3,3.0,5002.0,800000.0,غرب,شبرا,شركة نجمة التميز للعقارات
S529428301,دور,3,5.0,2032.0,1250000.0,شرق,القادسية,سكن المعالي للعقارات
N558809298,شقة,4,3.0,1362.0,790000.0,غرب,المهدية,شركة بنائات العقارية
S829562460,شقة,4,3.0,1372.0,820000.0,غرب,المهدية,شركة بنائات العقارية
T829436455,دور,3,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
T403241518,دور,3,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
V201812960,شقة,3,3.0,1012.0,720000.0,شرق,المعيزلة,سكن المعالي للعقارات
C906105861,دور,3,3.0,5002.0,850000.0,غرب,شبرا,شركة نجمة التميز للعقارات
L989551140,شقة,3,3.0,1522.0,1239000.0,شرق,الروضة,شركة رؤية التسويق العقاري
D850549264,شقة,3,3.0,1772.0,450000.0,جنوب,بدر,شركة نجمة التميز للعقارات
U614032379,شقة,3,3.0,1842.0,650000.0,غرب,طويق,شركة نجمة التميز للعقارات
Q245220774,دور,3,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
N992629350,فیلا,6,7.0,2002.0,1700000.0,وسط,الفاروق,بيت النائف للتطوير العقاري
Z431699929,شقة,3,3.0,1512.0,1109000.0,شمال,النرجس,شركة رؤية التسويق العقاري
V135067827,شقة,4,3.0,1472.0,1300000.0,شمال,الملقا,شركة العمار العقارية
Q462262513,شقة,5,3.0,1752.0,350000.0,جنوب,بدر,مكتب الاحمدي للعقارات
R447820498,دور,3,3.0,2502.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
D976202645,فیلا,6,6.0,6502.0,5000000.0,شمال,الياسمين,شركة العمار العقارية
J978605897,شقة,5,5.0,9002.0,930000.0,غرب,ظهرة لبن,شركة بنائات العقارية
B287042589,شقة,4,3.0,1372.0,850000.0,غرب,المهدية,شركة بنائات العقارية
D575482757,دور,4,3.0,1342.0,730000.0,شرق,السعادة,مسكنكم للخدمات العقارية
Z145162840,شقة,3,3.0,1602.0,1090000.0,شرق,المونسية,شركة رافد للمقاولات عامة
P282234862,دور,3,4.0,6002.0,1600000.0,شرق,الروابي,مساكن ركاز للعقارات
X145977240,فیلا,5,6.0,2502.0,2875000.0,شرق,اليرموك,سكن المعالي للعقارات
R305160803,فیلا,8,6.0,3602.0,850000.0,شرق,الرمال,شركة المجال الدولي
W291590980,شقة,4,4.0,1362.0,700000.0,غرب,ظهرة لبن,شركة بنائات العقارية
P913786983,شقة,3,2.0,1572.0,530000.0,غرب,طويق,إسكان سلمان للتسويق العقاري
D873031475,شقة,3,3.0,1762.0,730000.0,شرق,السعادة,إسكان سلمان للتسويق العقاري
F082121363,شقة,2,2.0,1882.0,872485.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
Z566757439,شقة,3,3.0,1352.0,1009000.0,شمال,النرجس,شركة رؤية التسويق العقاري
G850549264,شقة,3,3.0,1772.0,450000.0,جنوب,بدر,شركة نجمة التميز للعقارات
P437468023,شقة,4,3.0,2342.0,820000.0,غرب,العوالي,شركة نجمة التميز للعقارات
L273414355,شقة,3,3.0,2192.0,690000.0,جنوب,العزيزية,شركة نجمة التميز للعقارات
E397200880,دور,3,3.0,1492.0,1300000.0,شرق,المونسية,مؤسسة وسام المساكن العقارية
L680069017,دور,5,3.0,1562.0,950000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
N363996806,دور,6,3.0,1692.0,800000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
S110691384,فیلا,5,3.0,3002.0,3357000.0,شمال,النرجس,شركة راكز العقارية
O515368810,فیلا,8,7.0,4202.0,8500000.0,شمال,حطين,شركة تشييد نجد للتطوير والاستثمار العقاري
H475856056,فیلا,4,4.0,3602.0,4300000.0,شمال,النرجس,مكتب الوان البصمة للعقارات
E671677318,فیلا,5,9.0,7502.0,8719000.0,غرب,المهدية,شركة رؤية التسويق العقاري
J440048355,شقة,3,4.0,1602.0,1119000.0,شرق,الروضة,شركة رؤية التسويق العقاري
Q714538927,دور,4,4.0,1462.0,950000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
Z314302961,شقة,3,4.0,1772.0,655159.0,غرب,طويق,شركة مدى الاعصار العقارية
A292890442,دور,4,4.0,1722.0,1050000.0,شرق,البيان,إسكان سلمان للتسويق العقاري
D444987673,دور,3,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
P597293055,شقة,3,4.0,1402.0,790000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
H086994899,شقة,4,4.0,1402.0,790000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
Z112586077,فیلا,7,5.0,3072.0,2200000.0,شرق,السعادة,إسكان سلمان للتسويق العقاري
B899256299,دور,3,3.0,5002.0,860000.0,غرب,الزهرة,شركة نجمة التميز للعقارات
G557985808,دور,4,4.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
F162277606,دور,5,3.0,6002.0,580000.0,جنوب,بدر,إسكان سلمان للتسويق العقاري
H701483355,دور,5,4.0,1722.0,1150000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
Z317869755,دور,3,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
D028668320,شقة,3,3.0,1322.0,430000.0,جنوب,بدر,شركة نجمة التميز للعقارات
Q403241518,دور,3,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
I643888923,شقة,1,1.0,642.0,360000.0,جنوب,المروة,شركة نجمة التميز للعقارات
E142025309,دور,5,3.0,3752.0,970000.0,شرق,المعيزلة,إسكان سلمان للتسويق العقاري
G148619744,شقة,5,5.0,2242.0,1250000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
R123263465,دور,5,3.0,2112.0,1150000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
S210550421,شقة,3,3.0,1412.0,1800000.0,شمال,الملقا,إسكان سلمان للتسويق العقاري
Q063023035,فیلا,4,5.0,2492.0,1700000.0,شرق,الرمال,شركة مدى الاعصار العقارية
G162277606,دور,5,3.0,6002.0,580000.0,جنوب,بدر,إسكان سلمان للتسويق العقاري
T775094432,دور,3,4.0,5002.0,860000.0,غرب,الزهرة,شركة نجمة التميز للعقارات
A162730225,دور,3,5.0,1682.0,940000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
R123559023,دور,3,5.0,1682.0,940000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
Q859159721,شقة,6,4.0,2412.0,670000.0,جنوب,بدر,إسكان سلمان للتسويق العقاري
L482930047,فیلا,8,9.0,3752.0,5800000.0,شمال,الملقا,إسكان سلمان للتسويق العقاري
V317806220,دور,6,3.0,1742.0,650000.0,جنوب,عكاظ,إسكان سلمان للتسويق العقاري
E121946173,شقة,3,3.0,1772.0,690000.0,جنوب,بدر,شركة نجمة التميز للعقارات
L793508401,شقة,3,3.0,1702.0,420000.0,جنوب,بدر,شركة نجمة التميز للعقارات
W712103922,دور,4,4.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
Q252325425,دور,3,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
Q073560916,دور,3,2.0,792.0,1750000.0,شمال,النرجس,شركة راكز العقارية
O376944726,شقة,3,3.0,1322.0,420000.0,جنوب,الدار البيضاء,شركة نجمة التميز للعقارات
R282535282,شقة,3,3.0,1492.0,640000.0,غرب,طويق,شركة عبدالله محمد الطبيشي للتطوير والاستثمار العقاري
L965653550,شقة,3,3.0,1312.0,420000.0,جنوب,الدار البيضاء,شركة نجمة التميز للعقارات
N317869755,دور,3,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
H556324367,شقة,1,1.0,632.0,600000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
S299562700,فیلا,6,4.0,3302.0,1350000.0,شرق,الرمال,إسكان سلمان للتسويق العقاري
Z053764860,شقة,3,3.0,1802.0,900000.0,شرق,السعادة,إسكان سلمان للتسويق العقاري
Q193231257,دور,5,5.0,2612.0,1200000.0,شرق,القادسية,إسكان سلمان للتسويق العقاري
B850549264,شقة,3,3.0,1772.0,450000.0,جنوب,بدر,شركة نجمة التميز للعقارات
M427115100,شقة,4,3.0,1802.0,710000.0,غرب,العوالي,إسكان سلمان للتسويق العقاري
W150715572,دور,3,3.0,2242.0,670000.0,جنوب,بدر,إسكان سلمان للتسويق العقاري
T913695990,فیلا,6,5.0,2882.0,3300000.0,شمال,النرجس,مشارف الشمال للعقارات
W432962464,شقة,3,3.0,1942.0,995000.0,شرق,الرمال,شركة صروح المدائن للعقارات
T888706470,شقة,3,3.0,1222.0,1049000.0,شمال,النرجس,شركة رؤية التسويق العقاري
C912249810,شقة,4,3.0,1472.0,530000.0,غرب,الحزم,إسكان سلمان للتسويق العقاري
A719919280,فیلا,5,5.0,2042.0,715000.0,جنوب,الشفا,شركة دروب الاستقرار
T744104276,شقة,3,3.0,1312.0,420000.0,جنوب,الدار البيضاء,شركة نجمة التميز للعقارات
R444987673,دور,3,4.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
U744104276,شقة,3,3.0,1312.0,420000.0,جنوب,الدار البيضاء,شركة نجمة التميز للعقارات
U829436455,دور,3,3.0,5002.0,860000.0,غرب,شبرا,شركة نجمة التميز للعقارات
H597014406,فیلا,5,6.0,2042.0,715000.0,جنوب,الشفا,شركة دروب الاستقرار
F480591827,دور,5,3.0,1802.0,539000.0,جنوب,بدر,مؤسسة الحوراء للخدمات العقارية
R382055350,شقة,3,3.0,1502.0,670000.0,غرب,العوالي,شركة نجمة التميز للعقارات
K437468023,شقة,4,3.0,2342.0,820000.0,غرب,العوالي,شركة نجمة التميز للعقارات
R643048236,شقة,4,4.0,1542.0,679997.0,غرب,ضاة نمار,شركة نجمة التميز للعقارات
R397200880,دور,3,3.0,1492.0,1300000.0,شرق,المونسية,مؤسسة وسام المساكن العقارية
W273414355,شقة,3,3.0,2192.0,690000.0,جنوب,العزيزية,شركة نجمة التميز للعقارات
O865616259,فیلا,7,4.0,2002.0,4000000.0,شمال,مطار الملك خالد الدولي,مكتب الاحمدي للعقارات
L517940153,شقة,3,3.0,1772.0,450000.0,جنوب,بدر,شركة نجمة التميز للعقارات
Q872661811,استراحة,2,1.0,4492.0,1400000.0,غرب,نمار,مكتب خالد صالح عبدالله العيد للتطوير والاستثمار العقاري
H791401191,دور,4,5.0,3002.0,900000.0,شرق,القادسية,سكن المعالي للعقارات
B710699273,فیلا,6,6.0,3002.0,2200000.0,شرق,القادسية,سكن المعالي للعقارات
L538484379,دور,4,4.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
Y567044536,دور,3,3.0,5002.0,800000.0,غرب,شبرا,شركة نجمة التميز للعقارات
J954293444,شقة,3,4.0,1242.0,580000.0,غرب,السويدي,شركة نجمة التميز للعقارات
R458966720,شقة,3,3.0,1492.0,430000.0,جنوب,بدر,شركة نجمة التميز للعقارات
K227357238,دور,4,4.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
Y952751472,دور,3,3.0,5002.0,800000.0,غرب,شبرا,شركة نجمة التميز للعقارات
M339882301,دور,4,4.0,5002.0,800000.0,غرب,شبرا,شركة نجمة التميز للعقارات
Q597766326,دور,4,3.0,1582.0,800000.0,شرق,السعادة,مساكن ركاز للعقارات
Y159875236,شقة,3,2.0,702.0,750000.0,شرق,السعادة,مساكن ركاز للعقارات
L738541094,فیلا,6,4.0,6002.0,1600000.0,شرق,الجنادرية,شركة قمة الوطن العقارية
J782901906,فیلا,6,6.0,2502.0,2400000.0,شرق,المونسية,سكن المعالي للعقارات
M638163916,دور,4,3.0,2202.0,1200000.0,شرق,الرمال,سكن المعالي للعقارات
U723850964,فیلا,5,7.0,6002.0,3500000.0,شرق,قرطبة,سكن المعالي للعقارات
E010723547,شقة,4,3.0,892.0,800000.0,شرق,القادسية,سكن المعالي للعقارات
L732633766,شقة,4,3.0,1412.0,2912000.0,شمال,العليا,عبدالله صالح عبدالله بن صليح
W255658749,شقة,3,3.0,8932.0,590000.0,غرب,ظهرة لبن,شركة صروح السعودية للتطوير والاستثمار العقاري
K157474199,شقة,3,3.0,1312.0,430000.0,جنوب,بدر,شركة نجمة التميز للعقارات
H557985808,دور,4,4.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
I557985808,دور,4,4.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
K562231889,دور,4,4.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
X807103044,شقة,4,4.0,1772.0,690000.0,جنوب,بدر,شركة نجمة التميز للعقارات
F689471085,شقة,3,3.0,1312.0,430000.0,جنوب,بدر,شركة نجمة التميز للعقارات
R491880034,فیلا,6,5.0,3362.0,3000000.0,شمال,العارض,مؤسسة واجهة العارض للعقارات
N456738614,دور,3,3.0,6392.0,690000.0,جنوب,الدار البيضاء,مكتب مصابيح عريض للعقارات
D506667389,شقة,1,1.0,912.0,2425150.0,شمال,العليا,عبدالله صالح عبدالله بن صليح
X707770754,فیلا,4,5.0,2252.0,1750000.0,شرق,الرمال,مؤسسة الفا البواني العقارية
P876759574,فیلا,6,5.0,2252.0,2300000.0,غرب,المهدية,بنيان العاصمة للعقارات
B540439350,دور,3,2.0,1722.0,1050000.0,شرق,الرمال,شركة نهضة التطور العقارية
F492850134,دور,5,3.0,5402.0,1250000.0,شرق,الرمال,شركة نهضة التطور العقارية
W149723898,شقة,3,3.0,1802.0,685000.0,غرب,العوالي,شركة نجمة التميز للعقارات
P070056079,فیلا,3,3.0,4182.0,3500000.0,غرب,المهدية,مكتب وسيط المسعد للعقارات
F798699983,دور,3,3.0,2502.0,800000.0,غرب,شبرا,شركة نجمة التميز للعقارات
P018925967,دور,4,4.0,2142.0,760000.0,جنوب,بدر,شركة نجمة التميز للعقارات
F157474199,شقة,3,3.0,1312.0,430000.0,جنوب,بدر,شركة نجمة التميز للعقارات
